eta,grid,time,linear_iterations
0.5,128,0.2659992140278888,17
0.5,128,0.2679415259675576,17
0.5,128,0.2698685933825598,17
0.5,128,0.2718479715895951,17
0.5,128,0.2738707874098403,17
0.5,128,0.2759151533424289,17
0.5,128,0.2778778960865699,17
0.5,128,0.2798457101361795,17
0.5,128,0.2818491285971197,17
0.5,128,0.2838690655317468,17
0.5,128,0.2858910817526948,17
0.5,128,0.287892395655878,18
0.5,128,0.2898796362314875,17
0.5,128,0.2919042382080834,17
0.5,128,0.2940387956596033,18
0.5,128,0.2960854920527892,18
0.5,128,0.2981389904623989,16
0.5,128,0.3001590762018054,17
0.5,128,0.3022225296525818,17
0.5,128,0.3043897391585129,16
0.5,128,0.3065052945345444,18
0.5,128,0.3085597738535926,16
0.5,128,0.3106125610477389,17
0.5,128,0.312721661367722,17
0.5,128,0.3148345328495411,18
0.5,128,0.317012966531721,16
0.5,128,0.319108938369386,16
0.5,128,0.321211726291056,17
0.5,128,0.3233620408925288,18
0.5,128,0.3255253056658205,16
0.5,128,0.3276582833162442,16
0.5,128,0.3297863198082015,17
0.5,128,0.3319153758374238,17
0.5,128,0.3341057749315546,16
0.5,128,0.336389548324562,16
0.5,128,0.3385689476573698,17
0.5,128,0.3407599123036139,18
0.5,128,0.3429337796788559,17
0.5,128,0.3451554762844935,16
0.5,128,0.3474254191049175,17
0.5,128,0.3496472690617325,18
0.5,128,0.3518434587942363,16
0.5,128,0.3540536965281709,16
0.5,128,0.3563504138060661,17
0.5,128,0.3585998364397763,18
0.5,128,0.3608760100543845,18
0.5,128,0.363106652687866,16
0.5,128,0.3653689759735297,17
0.5,128,0.3677852937331819,18
0.5,128,0.3700925820616517,16
0.5,128,0.3723924113641199,16
0.5,128,0.3746641342999838,17
0.5,128,0.3769937182922934,18
0.5,128,0.3793914514690241,18
0.5,128,0.3817424253190201,16
0.5,128,0.3840537575561503,17
0.5,128,0.386368810536744,16
0.5,128,0.3887742730468063,16
0.5,128,0.391145702496497,16
0.5,128,0.3935444223190799,17
0.5,128,0.3958917057162725,18
0.5,128,0.3982639075475699,17
0.5,128,0.40074564672026,16
0.5,128,0.4031514073818325,17
0.5,128,0.4055860561647623,18
0.5,128,0.4079795062987336,17
0.5,128,0.4104259019342623,17
0.5,128,0.4129973321033142,16
0.5,128,0.4154661347508978,18
0.5,128,0.4179180198342922,16
0.5,128,0.4203634591009388,17
0.5,128,0.4228574498096241,17
0.5,128,0.4253707262483554,16
0.5,128,0.4278616611453531,16
0.5,128,0.4303401276198884,17
0.5,128,0.4328504796783531,18
0.5,128,0.4353929365118299,16
0.5,128,0.4379050978730366,16
0.5,128,0.4404322345619875,17
0.5,128,0.442958584346827,16
0.5,128,0.4455319629485626,16
0.5,128,0.4482004062217649,17
0.5,128,0.4507676067876088,18
0.5,128,0.4533380453050072,16
0.5,128,0.4559382912658778,16
0.5,128,0.4585524853304916,18
0.5,128,0.4612613764771968,16
0.5,128,0.4638704958826,16
0.5,128,0.4664844984926844,17
0.5,128,0.4691883156202202,18
0.5,128,0.471844565478023,16
0.5,128,0.4745524416642485,16
0.5,128,0.4771980550057592,16
0.5,128,0.4798770990645616,16
0.5,128,0.4825691293496989,16
0.5,128,0.4852484258398905,17
0.5,128,0.4879623781425242,17
0.5,128,0.4906578695036514,16
0.5,128,0.4934006547174654,16
0.5,128,0.4962338067641291,18
0.5,128,0.4989843277951175,16
0.5,128,0.5,11
0.5,256,1e-06,3
0.5,256,2.1e-06,3
0.5,256,3.31e-06,3
0.5,256,4.641000000000001e-06,3
0.5,256,6.105100000000001e-06,3
0.5,256,7.715610000000002e-06,3
0.5,256,9.487171000000002e-06,3
0.5,256,1.14358881e-05,3
0.5,256,1.357947691e-05,3
0.5,256,1.5937424601e-05,3
0.5,256,1.853116706110001e-05,3
0.5,256,2.138428376721001e-05,3
0.5,256,2.452271214393101e-05,3
0.5,256,2.797498335832411e-05,3
0.5,256,3.177248169415653e-05,3
0.5,256,3.594972986357219e-05,3
0.5,256,4.05447028499294e-05,3
0.5,256,4.559917313492235e-05,3
0.5,256,5.115909044841459e-05,3
0.5,256,5.727499949325605e-05,3
0.5,256,6.400249944258165e-05,3
0.5,256,7.140274938683982e-05,3
0.5,256,7.954302432552381e-05,3
0.5,256,8.849732675807619e-05,3
0.5,256,9.834705943388383e-05,3
0.5,256,0.0001091817653772722,3
0.5,256,0.0001210999419149994,3
0.5,256,0.0001342099361064994,3
0.5,256,0.0001486309297171494,3
0.5,256,0.0001644940226888643,3
0.5,256,0.0001819434249577508,3
0.5,256,0.0002011377674535259,3
0.5,256,0.0002222515441988785,3
0.5,256,0.0002454766986187664,3
0.5,256,0.000271024368480643,3
0.5,256,0.0002991268053287073,3
0.5,256,0.0003300394858615781,3
0.5,256,0.0003640434344477359,3
0.5,256,0.0004014477778925096,3
0.5,256,0.0004425925556817605,3
0.5,256,0.0004878518112499367,3
0.5,256,0.0005376369923749304,3
0.5,256,0.0005924006916124235,3
0.5,256,0.0006526407607736659,3
0.5,256,0.0007189048368510325,3
0.5,256,0.0007917953205361358,3
0.5,256,0.0008719748525897494,4
0.5,256,0.0009601723378487245,4
0.5,256,0.001057189571633597,4
0.5,256,0.001163908528796957,4
0.5,256,0.001281299381676653,4
0.5,256,0.001410429319844318,4
0.5,256,0.00155247225182875,4
0.5,256,0.001708719477011625,4
0.5,256,0.001880591424712788,4
0.5,256,0.002069650567184067,4
0.5,256,0.002277615623902474,4
0.5,256,0.002506377186292721,5
0.5,256,0.002758014904921994,5
0.5,256,0.003034816395414193,5
0.5,256,0.003339298034955613,5
0.5,256,0.003674227838451174,6
0.5,256,0.004042650622296292,6
0.5,256,0.004447915684525921,6
0.5,256,0.004893707252978514,6
0.5,256,0.005384077978276365,6
0.5,256,0.005923485776104002,6
0.5,256,0.006516834353714403,6
0.5,256,0.007169517789085845,6
0.5,256,0.00788746956799443,6
0.5,256,0.008677216524793875,8
0.5,256,0.009545938177273262,8
0.5,256,0.01050153199500059,8
0.5,256,0.01155268519450065,9
0.5,256,0.01270895371395072,9
0.5,256,0.01398084908534579,9
0.5,256,0.01537993399388037,11
0.5,256,0.01691892739326841,10
0.5,256,0.01861182013259525,11
0.5,256,0.02047400214585477,11
0.5,256,0.02252240236044025,13
0.5,256,0.02458423496961911,13
0.5,256,0.02670735402646703,16
0.5,256,0.02868279900378738,17
0.5,256,0.03042916714403636,15
0.5,256,0.03210196777423305,17
0.5,256,0.03383607254791741,25
0.5,256,0.03542564956170096,23
0.5,256,0.03674550669378689,22
0.5,256,0.03793898143360911,21
0.5,256,0.0390757639546208,21
0.5,256,0.04016695272714282,18
0.5,256,0.04122939719154455,19
0.5,256,0.04227592422612515,23
0.5,256,0.043332518414016,24
0.5,256,0.04443061213402448,24
0.5,256,0.04558710874218796,15
0.5,256,0.04674113062640897,18
0.5,256,0.04780648569772261,15
0.5,256,0.04883169916927629,15
0.5,256,0.04985465038986772,15
0.5,256,0.05092267138434375,15
0.5,256,0.05203089054911561,18
0.5,256,0.05306168144074468,18
0.5,256,0.05403629521286354,15
0.5,256,0.05500413649842566,15
0.5,256,0.05600891371462068,16
0.5,256,0.05707754104972858,19
0.5,256,0.05807964890210728,19
0.5,256,0.05902051569596466,19
0.5,256,0.05995627238860975,18
0.5,256,0.06091495416902686,16
0.5,256,0.06193949844298135,19
0.5,256,0.06291470779156033,19
0.5,256,0.06383364468401989,17
0.5,256,0.06474905031084452,17
0.5,256,0.06567297767164036,19
0.5,256,0.06663744227764284,17
0.5,256,0.06759223754317414,17
0.5,256,0.06849851360512943,18
0.5,256,0.06940081317701571,18
0.5,256,0.07030240980956261,18
0.5,256,0.07122023244971742,18
0.5,256,0.0721669199924511,18
0.5,256,0.07306972785757158,17
0.5,256,0.07396596139977381,17
0.5,256,0.0748606169398659,18
0.5,256,0.07575031634267892,18
0.5,256,0.07667639844295447,18
0.5,256,0.07757639529255239,18
0.5,256,0.07847042336702359,18
0.5,256,0.07937338094083699,18
0.5,256,0.08025273476153998,17
0.5,256,0.08114424495335489,18
0.5,256,0.08204037470665429,18
0.5,256,0.08293472692570406,18
0.5,256,0.08386045248324131,18
0.5,256,0.08474496859078035,18
0.5,256,0.08562064041461448,18
0.5,256,0.08651931182134866,18
0.5,256,0.08741901012627025,18
0.5,256,0.08836497056637378,18
0.5,256,0.08926134877951869,18
0.5,256,0.09013390571181816,18
0.5,256,0.09103743747724771,18
0.5,256,0.09194189687091291,18
0.5,256,0.09288183197252652,22
0.5,256,0.09378585172274326,18
0.5,256,0.09466036115793809,18
0.5,256,0.09555928871964252,18
0.5,256,0.09645168626253581,19
0.5,256,0.09735371032386882,18
0.5,256,0.09826019701478014,18
0.5,256,0.09913856717878043,18
0.5,256,0.1000341684413248,18
0.5,256,0.1009299238829775,18
0.5,256,0.1018147932224635,18
0.5,256,0.1027325652006072,18
0.5,256,0.1036203667184165,18
0.5,256,0.1045187569646757,18
0.5,256,0.105431416694616,18
0.5,256,0.1063163259333695,18
0.5,256,0.1072141638119273,18
0.5,256,0.1081042932466626,18
0.5,256,0.1090065222719197,18
0.5,256,0.1099450850908205,18
0.5,256,0.1108410933992433,18
0.5,256,0.1117326434346276,18
0.5,256,0.1126295282000404,18
0.5,256,0.1135405431221138,18
0.5,256,0.1144982930345315,18
0.5,256,0.1154077996103948,18
0.5,256,0.1163020658452296,18
0.5,256,0.1172080141870543,18
0.5,256,0.1181128750553549,18
0.5,256,0.1190370330522991,18
0.5,256,0.1199473911077113,18
0.5,256,0.1208438715179251,18
0.5,256,0.1217592159511059,18
0.5,256,0.1226695411476057,18
0.5,256,0.1235781353608251,18
0.5,256,0.1244963208240108,18
0.5,256,0.125399945346168,18
0.5,256,0.126326218546332,18
0.5,256,0.1272516437770045,18
0.5,256,0.1281591301603077,18
0.5,256,0.1290883372396568,18
0.5,256,0.1300024681026409,18
0.5,256,0.1309405334358323,18
0.5,256,0.1318846979585642,18
0.5,256,0.1327994589727468,18
0.5,256,0.1337364165329858,18
0.5,256,0.1346618821938745,18
0.5,256,0.1356002485867273,18
0.5,256,0.136558706035648,18
0.5,256,0.1374830736895981,18
0.5,256,0.1384238256695466,18
0.5,256,0.1393608892187474,18
0.5,256,0.1402934767748532,18
0.5,256,0.1412618075514822,18
0.5,256,0.1421962003486882,18
0.5,256,0.1431457618649822,18
0.5,256,0.1440975664104312,18
0.5,256,0.1450337969048146,18
0.5,256,0.1459939986004113,18
0.5,256,0.1469340786355609,18
0.5,256,0.1478948421693786,18
0.5,256,0.1488642385883339,18
0.5,256,0.1498096007031955,18
0.5,256,0.150769830800815,18
0.5,256,0.1517186738611591,18
0.5,256,0.1526841273717035,18
0.5,256,0.1536730962913348,18
0.5,256,0.1546303726352116,18
0.5,256,0.1555983340443551,18
0.5,256,0.1565595520826113,18
0.5,256,0.1575230760276207,18
0.5,256,0.1585242774536164,18
0.5,256,0.1594921925512807,18
0.5,256,0.1604727755254224,18
0.5,256,0.1614504084795565,18
0.5,256,0.1624196670519163,18
0.5,256,0.1634161594760892,18
0.5,256,0.1643904785278933,18
0.5,256,0.1653830524775922,18
0.5,256,0.1663809034497336,18
0.5,256,0.1673603344849677,18
0.5,256,0.1683620060520728,18
0.5,256,0.1693471675836025,18
0.5,256,0.1703461403165978,18
0.5,256,0.1713694589770007,18
0.5,256,0.1723624290439529,18
0.5,256,0.1733771555458306,18
0.5,256,0.1743791520468278,18
0.5,256,0.1753840379968095,18
0.5,256,0.1764174077941193,18
0.5,256,0.1774213702713947,18
0.5,256,0.1784366655057052,18
0.5,256,0.1794580691171764,18
0.5,256,0.1804703230747487,18
0.5,256,0.1815023309861362,18
0.5,256,0.1825171549266054,18
0.5,256,0.1835389768031482,18
0.5,256,0.18457716174531,18
0.5,256,0.1856001078273257,18
0.5,256,0.1866326487014126,18
0.5,256,0.1876640705149031,18
0.5,256,0.1887028284867413,18
0.5,256,0.1897471653550882,18
0.5,256,0.1907821644679333,18
0.5,256,0.1918194329009449,18
0.5,256,0.192865648963088,18
0.5,256,0.1939288727922129,18
0.5,256,0.1949807864414408,18
0.5,256,0.196034548694019,18
0.5,256,0.1970863201630517,18
0.5,256,0.1981395669361237,18
0.5,256,0.199212409417745,18
0.5,256,0.200270292509014,18
0.5,256,0.2013472659494482,18
0.5,256,0.2024277229110043,18
0.5,256,0.203493506274885,18
0.5,256,0.2045878534041971,18
0.5,256,0.2056630923847821,18
0.5,256,0.2067449778611735,18
0.5,256,0.2078459237377562,18
0.5,256,0.2089264198597862,18
0.5,256,0.2100166182522817,18
0.5,256,0.2111159196168559,18
0.5,256,0.2122185970189004,18
0.5,256,0.2133234195225616,18
0.5,256,0.2144233369568201,18
0.5,256,0.2155228517964158,18
0.5,256,0.2166275703276107,18
0.5,256,0.2177460781163686,18
0.5,256,0.2188531315196443,18
0.5,256,0.219978145465718,18
0.5,256,0.2211118202212525,18
0.5,256,0.2222286927538718,18
0.5,256,0.2233740504155891,18
0.5,256,0.2245032008126917,18
0.5,256,0.2256379017136977,18
0.5,256,0.2267923010165592,18
0.5,256,0.2279282727696049,18
0.5,256,0.2290653511408512,18
0.5,256,0.2302130677504669,18
0.5,256,0.2313735419918399,18
0.5,256,0.2325227724013192,18
0.5,256,0.2336890739452605,18
0.5,256,0.2348535329372359,18
0.5,256,0.2360088664871153,18
0.5,256,0.2372004009817832,18
0.5,256,0.238368677588894,18
0.5,256,0.2395399273838087,18
0.5,256,0.240729315299188,18
0.5,256,0.2419063465580192,18
0.5,256,0.2430829845703237,18
0.5,256,0.2442693250612503,18
0.5,256,0.245474902310319,18
0.5,256,0.2466637935632117,18
0.5,256,0.2478756053221062,18
0.5,256,0.2490832426854271,18
0.5,256,0.2502833724291282,18
0.5,256,0.2515053646252547,18
0.5,256,0.2527160866819925,18
0.5,256,0.2539283681828905,18
0.5,256,0.2551476290923683,18
0.5,256,0.2563766145367897,18
0.5,256,0.2575948547280782,21
0.5,256,0.2588240008505061,21
0.5,256,0.2600712103631039,183
